url,title,author,createdAt,content
https://www.dcard.tw/f/pet/p/258035102,幼犬送養（母的,G.H.,2025-03-18T14:22:22.162Z,"請問有沒有人認識在台南麻豆或其他區可以協助安置照顧跟送養幼犬的人嗎，最近在台南麻豆堤防被丟棄一隻幼犬，家裡已經有兩隻狗，最近ㄧ隻在生病，自己家裡時間跟能力也有限，實在沒辦法再安置照顧了。

這隻在那邊有一個禮拜了吧，原本連續下雨天有去看，不見了，以為已經有人帶走了，最近這兩三天發現還是在原地生活，我已經在這一段堤防處理過四隻被路殺的狗，也有處理過貓，我覺得也不能再繼續讓牠在這種地方長大生活了。

最近是有遇到ㄧ位阿姨，這段時間應該都是她在餵食跟放箱子還有一些衣服，只是感覺她好像不太會用網路，希望看到的能幫忙分享，感謝。
2/21中午12點更新，狗還在"
https://www.dcard.tw/f/pet/p/258034273,台南送養黑貓（3/1更新）,豆漿不加糖,2025-03-01T16:07:00.139Z,"3/1更新
謝謝大家很熱情的幫忙推文，還有分享黑貓的可愛！更謝謝這個平台讓我順利找到合適的領養人！真的很不捨，過程中流了兩三次淚😭
但是站在更長遠的角度去想，更大的環境能帶給他更幸福的貓生，「離別」是課題，學習「放下執念」，很開心有這麼一段與貓貓的相處，幸好我有把他撿回來，才能倖存活下來去過更好的貓生！認養人本身有飼養兩隻貓咪，認養原因是因為原先家中飼養四隻，但其中兩隻因病跟年紀離開，希望能再次添增以往的熱鬧，觀望的這一兩年，幸運地看到喜歡的貓貓！就此詢問。
我們彼此已經簽訂協議書，認養人也很有誠意的會分享貓貓近況☺️ 喔對了！我還準備嫁妝呢😆
西元年我寫錯了，我過到不知道現在已經2025😅
1/30撿到的，當時應該是約6週大，目前暫時收留他，但因為我已經養兩隻了，我房間不大，家裡還有狗，不得不才忍心送養，我把他養得真的很好🥹
品種：米克斯
性別：公
體況：做過三合一無白血病、愛滋、冠狀病毒
（可開立證明）、給醫生健檢過2次無特別狀況
個性：可能還小，所以算是親人，也有可能我家有其他貓咪，所以他很活潑，跑起來也是挺快的
體重：400-500克吧，可能要再去健檢一次。
他會自己吃硬的顆粒飼料，也會吃罐頭，我都還是會餵他吃奶，他會自己用貓砂，蠻聰明的。
外觀：黑色，前胸有小白毛，他是一點點點略長毛的毛（這是醫生判斷說的）

我希望能找到真的有經濟能力、時間、空間的主人，要不然我實在不放心，認養回去後需要定期回報近況，我可以讓黑貓當娘家，請謹慎思考自身能力及陪伴時間。
缺點：花錢、花時間
優點：精神支柱

貓咪是比狗狗更貼近人心，撒嬌起來很親人，尤其他還小，可以培養感情，在生活中有諸多不如意或是心情不好的時候，貓咪的可愛總是給我回到家的理由，我也因此為了養他們更認真去賺錢，這是我養貓咪後得到的成就！
我其實滿想留下他，但是我思考過，現階段應該無法，緣分也許就如此🥲

如果可以，希望找有飼養經驗的，意者情感與我聯繫，謝謝"
https://www.dcard.tw/f/rabbit/p/258033810,Re: 📢 兩隻可愛兔兔尋找愛心主人！🐰🐰 #送養,國立臺灣大學 會計學系,2025-02-19T06:40:14.595Z,"我希望能為兩隻兔兔找到一個溫暖的新家，有人有興趣收養嗎？🥹

🐾 兔兔介紹：
✨ 兩隻兔兔約 2歲半，一隻是 公的垂耳兔，另一隻是 母的荷蘭侏儒兔。
✨ 牠們都 已結紮，健康狀況良好，超級可愛！🐰💕
✨ 希望能找到 真正愛護並細心照顧牠們的家庭！🙏

🏡 飼養情況：
🐇 牠們平時不關在籠子裡，習慣在家裡自由活動，開心蹦跳。
😢 這次送養的主要原因是我 急需回國，希望能為牠們找到合適的歸宿。

🎁 附贈用品：
📦 籠子才剛買 兩個月，狀況良好。
🍽 餐具、廁所、飲水碗 一應俱全，會 一併送給新主人！

💡 希望找到：
✅ 有飼養經驗的人
✅ 願意 長期照顧並負責 的新主人

📢 如果您或您的朋友有興趣，請聯繫我！也請幫忙分享這則訊息，感謝您的協助！🙏

Ig: @mochi.n.bubu"
https://www.dcard.tw/f/talk/p/258033800,Re: 📢 兩隻可愛兔兔尋找愛心主人！🐰🐰 #送養,國立臺灣大學 會計學系,2025-02-19T06:39:02.314Z,"我希望能為兩隻兔兔找到一個溫暖的新家，有人有興趣收養嗎？🥹

🐾 兔兔介紹：
✨ 兩隻兔兔約 2歲半，一隻是 公的垂耳兔，另一隻是 母的荷蘭侏儒兔。
✨ 牠們都 已結紮，健康狀況良好，超級可愛！🐰💕
✨ 希望能找到 真正愛護並細心照顧牠們的家庭！🙏

🏡 飼養情況：
🐇 牠們平時不關在籠子裡，習慣在家裡自由活動，開心蹦跳。
😢 這次送養的主要原因是我 急需回國，希望能為牠們找到合適的歸宿。

🎁 附贈用品：
📦 籠子才剛買 兩個月，狀況良好。
🍽 餐具、廁所、飲水碗 一應俱全，會 一併送給新主人！

💡 希望找到：
✅ 有飼養經驗的人
✅ 願意 長期照顧並負責 的新主人

📢 如果您或您的朋友有興趣，請聯繫我！也請幫忙分享這則訊息，感謝您的協助！🙏

Ig: @mochi.n.bubu"
https://www.dcard.tw/f/pet/p/258033768,📢 兩隻可愛兔兔尋找愛心主人！🐰🐰 #送養,國立臺灣大學 會計學系,2025-02-19T06:36:27.400Z,"我希望能為兩隻兔兔找到一個溫暖的新家，有人有興趣收養嗎？🥹

🐾 兔兔介紹：
✨ 兩隻兔兔約 2歲半，一隻是 公的垂耳兔，另一隻是 母的荷蘭侏儒兔。
✨ 牠們都 已結紮，健康狀況良好，超級可愛！🐰💕
✨ 希望能找到 真正愛護並細心照顧牠們的家庭！🙏

🏡 飼養情況：
🐇 牠們平時不關在籠子裡，習慣在家裡自由活動，開心蹦跳。
😢 這次送養的主要原因是我 急需回國，希望能為牠們找到合適的歸宿。

🎁 附贈用品：
📦 籠子才剛買 兩個月，狀況良好。
🍽 餐具、廁所、飲水碗 一應俱全，會 一併送給新主人！

💡 希望找到：
✅ 有飼養經驗的人
✅ 願意 長期照顧並負責 的新主人

📢 如果您或您的朋友有興趣，請聯繫我！也請幫忙分享這則訊息，感謝您的協助！🙏

Ig: @mochi.n.bubu"
https://www.dcard.tw/f/pet/p/258031752,狗狗送養,實踐大學,2025-02-19T05:21:58.902Z,"缺一隻不會過於熱情的小狗嗎
想要一隻能動能靜 獨立的狗狗嗎

名字：Nana
已結紮 / 有晶片 / 三歲多
慢熟穩定的狗狗 會坐機車
尿布墊100% / 需要有基本的養狗知識

狗狗在高雄"
https://www.dcard.tw/f/pet/p/258030254,送養貓咪需要收取費用正常嗎？,香港人不用簡體字,2025-02-19T06:44:26.872Z,"真的單純想問一下🥺不要罵起來、不要吵起來🧎‍♀️🧎‍♀️
第一次發文，表達可能怪怪的，我…我努力💪🏻👀✨

朋友有養貓，也有在送養貓
前陣子有和她聊了一下有關之前送養貓貓的事
從貓貓來到她那邊直到找到領養人之前
貓貓所需的貓糧、貓砂、保健品、玩具等一切開支也是她自己負責的

我就突然好奇大家領養貓貓要付錢（送養貓貓時會收錢）嗎？如果是要，會介…介意透露一下金額嗎👀

如果沒人回覆就當我沒問過(´･ω･`)



個人想法是這樣的：
沒啦，只是覺得送養這件事本來算是一種的好事，不應該扯上錢這東西ww
可是送養人本身的付出也是錢嘛～
就自己想了很久很久這個話題，自己想不透(´･ω･`)
矛盾就是矛盾的啦，看送養人怎麼想～
可是如果送養人說：「欸抖～那個，貓貓那邊可能要收取一點費用喔～？」
會不會把領養人勸退：啊😧？還要給錢喔( ･᷄ὢ･᷅ )
這樣的感覺？🧎‍♀️
就送養聽起來很愛心ww可是要收錢欸？突然就很不愛心了(⁎⁍̴̛ᴗ⁍̴̛⁎)（？？？？
怎麼睡前會想起這個問題啦_(:_」∠)_
咳，各位早安～～～我睡啦😆✨✨✨


我想，每一隻貓貓都可以找到專屬自己的家人（奴才（x
想要他們可以擁有幸福的生活，會被惦記著
對我來說，他們的快樂遠比錢來得重要

如果真心想帶貓貓，會為他好，肯願意是為家人
願意關心他，會發現他有異狀，肯為他治療，
為他，付出很多很多，即使要送錢送養又何妨

可惜都只是自己的想法罷了
終究只是自己碎碎念，碎碎念惦著他們
（希望被送養出去的貓貓都可以幸幸福福過每天）
（希望所有人家裡的主子都幸福地、健健康康地度過）

（翻滾）好矛盾～好想看看其他人怎麼想，可是又好怕被罵或吵起來(´-ω-`)
不想這篇文章沒有人看也好想沒有人會看到
畢竟好像都是我自己天還沒有亮的碎碎念w
就這樣好了ε-(´∀｀; )
不要吵架不要吵架就好了
真的好怕會被罵或吵架(;´༎ຶД༎ຶ`)求求了～


更✨
——————
沒想到那麼多回覆！！嚇到我！
每一則我也有認真看，認真思考👀✨✨
結論是：醫療開支可、額外收費是因人而異
謝謝每一位認真分享個人經驗的朋友
不過真的不可避免是，收容所裡面還很多貓咪等待領養
街上還是有不少的流浪貓（趴）
真的…養寵物前能不能考牌啊_(:_」∠)_（參考德國養狗
自私的人類最後害到的只是無辜的人和貓🙂‍↕️🙂‍↕️

希望大家的貓貓都健健康康、開開心心啦
感謝大家看我的碎碎念🥹🥹"
https://www.dcard.tw/f/pet/p/258026624,台南。小貓咪送養～,lpc,2025-02-18T12:51:24.106Z,"台南。小貓咪送養～

#貓咪送養🐱

#台南市



#虎斑貓 

#白底虎斑貓 

#麒麟尾-橘貓

#賓士貓

..............................................................………….

🌟一群來自 「菜市場地下室」 的小毛孩。

平常跟著貓爸、貓媽 寄生在 幽暗潮濕的菜市場地下室。

直到因為救援菜市場裡的其他孕貓時才被發現！

救援的朋友 「徒手」撈起了他們，

親人程度令人驚喜。

❤️小毛孩們的「貓生」已經從潮濕霉味的地下室 翻轉到 和煦陽光的平地上。

接下來…….

就等待有緣人的到來，

帶來幸福的氣味～



人與貓 

貓與人 

相互陪伴~



🌟小貓咪們已經做好準備，準備迎接不一樣的幸福氣味～

..............................................................……………

#歡迎私訊有關小貓咪們的相關資訊~
#請支持領養代替購買。

#終生不棄養。

#不虐待。"
https://www.dcard.tw/f/pet/p/258026137,柴犬送養,中華大學,2025-02-26T17:41:35.167Z,"更新：已經找好人家養老哦～謝謝大家幫助

幫柴柴飼主Po 文
本人也沒養過寵物，對寵物送養不太了解，請多多見諒。

❗️求認養或安置❗️
❗️求認養或安置❗
❗️求認養或安置❗"
https://www.dcard.tw/f/pet/p/258025065,黃耳龜領養🐢（新手能帶設備佳）,jennie,2025-02-18T10:24:16.153Z,"送養文
性別：目前還不知道公母，年紀從去年8月從水族館帶回來到現在
大小目前大約一個手掌大小

送養原因：由於要畢業搬家，可能沒辦法再照顧龜龜因此送養
個性：有時候很膽小，但牠有時候也有小調皮的一面！ 喜歡吃飼料（目前沒餵過其他的）

環境：烏龜專用飼養缸長45cm 寬30cm 高26cm
有一大一小的烏龜曬台 底下有鋪石頭 有水溫加熱棒控制在25度 UVB5.0燈 日本GEX烏龜過濾器 
地點桃園中壢。

備註：可以提供正在服用的食物 和曬背燈 吸便器 小石頭 水質保持液 和另小魚缸 
現在的大魚缸當初買進口日本的組合一套組合全部1900有意願請留言。

希望新的飼主可以多多陪他和他培養感情 也可以多多照顧好他 也可以健康快樂開心的成長🐢 或是可以經營社群帳號可以讓我看看他🥺

請有興趣者提供完整的環境資訊（含照片）給我我會依照環境挑選謝謝🙏

面交地點：桃園市中壢區元化路 7-11海帝門市
附上龜龜照片"
https://www.dcard.tw/f/pet/p/258016829,（已有送養人選）流浪小橘貓送養,M6,2025-02-18T23:34:20.389Z,"另一隻工地旁邊的流浪橘貓
因為天天跟同事相處
同事一喊就來非常親人
他希望完工前小橘貓可以有個好的歸宿
因為目前貓咪剛剛結紮完
還在關禁閉中，不敢讓他跑跳
2/19就能營業了（？
希望領養人是成年且有經濟自主能力為前提

名字：咪咪
性別：母
年齡：工地開工後看到，估計六個月
個性：非常黏人，會撒嬌，不會出爪攻擊
最喜歡：吃（不喜歡小魚乾）
已體外除蟲、已結紮
中部、北部都可以幫忙載過去
歡迎來看看貓咪相處看看
免費送貓糧、零食跟玩具"
https://www.dcard.tw/f/pet/p/258012763,彰化市幼貓送養,HHH,2025-02-22T09:46:04.860Z,"2/22更新 
TUKI已送養 現在在好人家🥹🥹🥹🥹
——————————

2/18更新
———————
抓到另一隻新同學是虎斑/白 看起來像女生
當初虎斑吸母奶吸到比較多 所以其他黑白的才會特別小隻 這隻看起來大一點
品種：米克斯 目前有兩隻開放送養
年齡：2-3個月 目測女生
花色：黑白牛奶
性格：
1.Tuki : 親人撒嬌 人人好 好動 希望你無時無刻摸她 胃口比較小
2. 好黑：膽小怕生 目前摸她會被哈氣 吃很多
醫療：已體內外除蟲，第一劑預防針預計等小貓感冒好了才會去打
所在地：彰化市來我家看 台中市/南投市也可約

家附近母貓生了寶寶
家裡已經有三隻貓咪兩隻狗狗
希望找到有緣人 
如果能兩隻一起帶走那最棒了 不要拆散他們
能附上貓砂/玩具 /飼料/罐頭

- 認養人需滿20歲 並有穩定工作
- 不關籠 （目前小貓膽小+感冒在隔離中所以才關籠）
- 家人同住請確認家人皆同意
- 租屋請確認房東同意
- 不家訪 （需傳未來貓貓居住環境照片給我看）
- 前六個月每個月定時傳照片讓我知道貓貓過得很好 出養當天需準備硬式籠子來抓貓咪
- 出養當天須簽領養同意書
- 如領養不適應/退養 麻煩與我聯絡並送回"
https://www.dcard.tw/f/aquarium/p/258004735,#送養 台北送養 熊貓鼠魚(不用錢 請詳看內文),小羊,2025-02-16T12:28:20.615Z,"因為家裡鼠魚一直生

下週五2/21 下午8點-下午11點<暫定 如果要出門就取消>
下週六 下午5點-下午10點<暫定 如果要出門就取消>
週日 下午5點-下午10點 <暫定 如果要出門就取消>
以整點為主 5點 6點 7點類推 遲到當作放棄 
到了請私訊我 我在下樓 
一組4~5隻熊貓鼠(大小隨意) 

請先附 魚缸照片30公分(含)才給予 <先審核>
請先附 魚缸照片30公分(含)才給予 <先審核>
請先附 魚缸照片30公分(含)才給予 <先審核>
 
地點-北市士林區社中街280號(全家超商)等 
熊貓鼠價值不高 請自我評估 來的價值 路程等等 有心要養 再來 感謝
天天吃豐年蝦+赤蟲
全部都是自己養殖 
不用錢
不用錢
不用錢
如果你要好心送我飼料 我也可以接受~<只接受 海豐 無悔粉粒飼料>


請看詳看內文 再私訊我
請看詳看內文 再私訊我
請看詳看內文 再私訊我"
https://www.dcard.tw/f/pet/p/258003658,幼貓送養,采,2025-03-30T14:26:21.063Z,"更.
因原送養人不適應幼貓換牙期咬人問題，故重新送養，小貓目前三個月大，有意願歡迎聯絡🥺
送養前已打完第二劑預防針
——————————————————————
ㄧ、貓貓介紹
品種：米克斯
年齡：1.5-2個月
花色：白底虎斑，有胸毛+白襪
性格：目前幼貓個性尚未發展完全，但愛玩、人跟貓接觸都ok,屬於會自己玩的孩子
醫療：已體內外除蟲，第一劑預防針完成，待第二劑打完才會送養
所在地：台中市西屯區

二、認養條件：
人：成年並有穩定工作，如為情侶請確認貓貓所有權，如與家人同住請確認家人皆同意，如租屋請確認房東同意，不排斥新手
事：不家訪，但須找一天來與貓貓互動
時：ㄧ～二週試養期，如真無法相處，請送回給我，不為難雙方
地：需做門窗防護
物：出養當天收養方需準備硬式籠子，送養方會準備嫁妝（乾乾、墊子、玩具），其他日常所需基礎物品收養方需準備
其他：
1.需收1000元押金（確認結紮+打晶片後全額退）
2.需簽基礎認養協議（確認合理飼養）
3.到結紮前每週三張照片，送養方不主動打擾（確認貓貓安全）
三、聯繫：
請自介（包含養貓計畫、家庭成員、居住地狀況等）"
https://www.dcard.tw/f/pet/p/258002123,嘉義/台南/高雄 黑貓*2,文藻外語大學,2025-02-16T06:57:42.724Z,"地點：台南市東區
（領養程序最後是親送至家中 台南/高雄/嘉義皆可）

工作地方附近有兩隻小貓，平時有婆婆在餵 但因為這點還是車多所以誘捕起來！從小就都在這邊玩在一起的同胎兩隻小黑貓（不拆送）
家中已有四隻原住民，不適合再多養故無法收編

基本資訊 
• 都是公的
• 大約3-4個月大了
• 愛滋/白血陰性
• 一隻比較笨貪吃怪，另一隻比較警惕
都可上手，喜歡嚕下巴

浪貓基礎檢查（愛滋/白血800、全能貓350）、疫苗、晶片、結紮
以上皆會提供醫療證明，如尚未執行就不會收費
SurveyCake
Make your survey a piece of cake!
www.surveycake.com
有耐心、願意好好照顧他們的飼主可以先填表單！
也歡迎幫忙分享，讓他們能找到安全幸福的家！

學生（需有收入，請確保自己能負擔得起）🉑
情侶（主要負責人 晶片登記者）🉑
租屋（需自行評估 帶著毛孩不好找租屋處）🉑
如尚未當兵需說明確切的安置方式
送養文"
https://www.dcard.tw/f/pet/p/257992914,寄養/送養糾紛,AFAShiro,2025-02-15T04:23:20.366Z,"本人在外地工作了一些時間
半年內都未回家過
家中養了三隻狗
最近工作結束回家探望家人
發現只剩兩隻狗
經詢問後發現
家父獨居 
因身體不適一段時間無法照顧三隻小狗
故寄養在臉書寵物社團上認識的網友家中
首選是寄養 但家父有考慮到自身身體狀況的問題 次選是送養
父親提出條件 若有緣人能收養 希望是「三隻」一起不要分開
那位寄養家庭 簡稱中間人
他也嘗試過一次讓三隻小狗給有緣人領養
因三隻狗最年長的會咬人
故退回 但是唯獨說明要留下最小隻較溫馴的
家父聽到之後不願意三隻小狗分開
故聯絡中間人要求不送養了 家父會將三隻帶走
但是中間人表示 已將其中一隻送養
且中間人與下家已經有簽署領養協議


ps:關於送養的部分 
家父未簽署任何文件
根據網路上搜集的資料 送養行為雙方合意即可
但是若是在原飼主有提出條件之下 若是不同意
是否有權利向中間人及下家要回寵物？
被送養的小狗晶片目前還在家父的名下
若要回寵物我應該怎麼處理？即能去哪個單位求助
-----------------------------------------------
先感謝大家願意看完這篇文章
因工作緣由無法常常回家
滿心期待的回家得知了我的小狗少了一隻天都快塌了
中間人叫我自行與下家聯絡
下家說他們已經養三個多月 對小狗已經有感情了
所以是不會歸還給我的
聽到之後又氣又無助
我養他到一歲半也是有感情的阿
但身邊有從事寵物行業或者是愛好寵物的友人 都沒遇過這個狀況 
希望廣大網友可以提供給我意見
非常感謝"
https://www.dcard.tw/f/aquarium/p/257991884,#送養 桃園送養文（已送出）,社會小敗類,2025-02-20T19:21:51.397Z,"紅尾黑鯊*4
異形*3
有興趣者請留言謝謝"
https://www.dcard.tw/f/pet/p/257989724,台中 #送養 #蜜袋鼯 #特寵,四鼯稷蛋,2025-02-14T15:03:59.614Z,"《蜜袋鼯送養》
品種：普蜜
姓名：土豆/小妞
年齡：一歲/一歲多
性別：男生 未結紮/ 女生
地區：台中南屯區，領養人需自行來接
食物：部隊奶、鮮食/男生較挑食

個性：男生較活潑好動，充滿好奇心；可上手但需要時間。建議本身是有鼯家庭，或是能長時間陪伴的人領養。
女生偏膽小，不能動作太大，她會嚇瘋。
⚠️兩隻都會咬人，也都有可能會被咬到有傷口流血。

🌟領養條件🌟
1.領養人年齡需25歲以上（可再商量）
2.有穩定收入（醫療、飲食、設備都是一筆開銷）
3.已準備好所有飼養設備及食物
（請誠實，不要盜用他人的照片來糊弄）
4.需能配合三個月的飼養追蹤狀況
5.需簽認養同意書
6.禁止私自繁殖
7.不排斥新手

‼️如果領養後真的不想養了，拜託麻煩聯絡我，一定會把他接回來照顧，請不要隨意棄養或丟棄。

認為自身符合上述所有條件的領養人麻煩留言或私訊了解，感謝。

補充：前兩張照片為男生-土豆；後兩張為女生-小妞"
https://www.dcard.tw/f/pet/p/257987061,三花&虎斑漂亮貓貓送養✨,想搬到貓咪星球,2025-02-14T09:52:55.230Z,"又美又可愛的小貓們等著帶回家💗

幫兩隻小貓咪找家！
目前三花叫做布丁🍮虎斑叫松鼠🐿️
還不確定性別以及年齡 目測應該是1-2個月有了！
都超有活力跑來跑去 但是還會怕人（觀察再一陣子是否會比較親人～）
然後感覺蠻親貓的？會主動想跟我家外面本來的浪浪玩
不過真的不知道小貓咪從哪裡冒出來的 因為我家的浪浪都有結紮了🤣
看起來不知道是不是有混到品種？不確定 
腿短短的而且毛偏長 好可愛哇😆

有興趣者歡迎私訊我跟留言也可以！
‼️以兩隻可以一起領養為優先（應該是同胎的貓貓）

📍地點在彰化花壇

領養條件：
1、已滿25歲 有經濟能力
2、提供家中環境照片
3、領養後一個月定期回傳小貓照片
4、需簽認養同意書
5、家中需做好門窗防護措施

需要簡單自我介紹讓我了解🥹
主要是擔心現在虐貓者太多所以需要謹慎一些
領養小貓後前一個月需要追蹤一下狀況 但是不會每天追問緊迫盯人 一個月後看主人意願 不會勉強繼續回傳！
黑名單勿擾❌會檢查名單☺️"
https://www.dcard.tw/f/nqu/p/257985933,有人要倉鼠嗎🐹,國立金門大學 社會工作學系,2025-02-14T15:11:08.976Z,"有沒有人想領養鼠鼠～目前還有6隻

品種：黃金鼠
年齡：1/4出生

歡迎喜愛鼠鼠的人領養！已斷奶、不咬人！

再麻煩自備外出籠噢或是可以接送鼠寶的籠子~

金大面交！"
https://www.dcard.tw/f/pet/p/257971822,台中/四個半月小狗待領養,lucia,2025-02-12T12:59:28.828Z,"曾被鄉下鄰居毆打、驅趕、惡意關在水溝下說要餓死牠
牠才4個月的孩子….
剛帶回來中途時非常怕人，身體都在顫抖，眼神驚恐
如今才一個禮拜已經慢慢開始卸下心房，開始會玩耍、會討食、撒嬌、學習能力很快，只要給牠一點時間，牠會是很棒的孩子，不會亂叫，偶爾會哼哼發出哭哭的聲音希望有人陪她

人類的惡意傷害造成牠們心裡揮之不去的陰影，但只要給牠食物對牠好，牠們又會再次信任、接納人類，即使人們曾帶給牠身體、心理的傷痛，牠們也會再次對人類展顏歡笑
生來當浪浪不是牠們的錯😢
不愛也請不要傷害🙏🏻
希望有人願意給她一個溫暖的家🏠
想在這幫她分享到找到這一生願意愛她的主人為止💗

🔔送養前會幫她做好結紮、施打疫苗💉
🐶小狗個性：
活潑、不熟的情況下還是會怕人、動作太大會嚇到、不挑食、大部分會定點上廁所（但還需多練習幾次）
性別：女生
年齡：4個月半，正值換牙階段（會找東西磨牙）
地點：台中

💗領養人條件：
需年滿20歲✅
經濟能力獨立✅
確定同居人、家人可以接受養狗🐶✅
不怕屎尿、髒✅
不籠養、不放養✅
要簽認養同意書✅
可配合後續照片回傳近況✅
#狗狗中途"
https://www.dcard.tw/f/pet/p/257971258,#台中 #送養 黑色虎斑貓,國立臺中科技大學,2025-02-12T11:57:28.263Z,
https://www.dcard.tw/f/pet/p/257963647,（已送養）新竹橘貓送養,元培醫事科技大學,2025-02-16T14:05:29.030Z,"在新竹 
男生 八個月大 
已結紮 貓愛滋白血皆陰性 三劑疫苗 

一開始有點怕生 熟了會跟前跟後 叫的來"
https://www.dcard.tw/f/aquarium/p/257958187,#送養 藍寶鸚鵡魚 台南市區/永康區自取,小雞腿,2025-02-11T02:15:13.372Z,"送養寶藍鸚鵡魚一隻
體長：8-10公分 胖胖的很可愛
地點和時間：私訊了解😉"
https://www.dcard.tw/f/pet/p/257952156,幼貓找家長 白底虎斑 橘白 #活潑親人親貓 #貓咪送養 #中彰投,艾瑞獅,2025-02-10T09:12:06.173Z,"*第一次發文 手機排版請見諒*

公司附近出沒的浪貓 
觀察幾天 發現好像沒有媽媽
貓咪同胎相依為命
某天他們莫名爬到高牆上下不來
看不下去 只好先救起來中途送養
現在已身體健康
等待想從小養起 長久陪伴的家長報名

名字：23
年齡：4-5個月大
性別：男
體重: 2.2kg
外表：莫蘭迪色白底虎斑
醫療紀錄：皮膚病(已結束療程) 體內外驅蟲 三合一第一劑 準備打二劑 未結紮
個性：
粘人愛撒嬌 媽寶傾向 
很會跟姐妹搶飯吃 
懂生存 知道要巴結地主貓 一開始就給大貓舔肚皮 
總是一臉厭世 表情包
小屁孩 把人當樹爬
名字：22
年齡：4-5個月大
性別：女
體重：2.3kg
外表：閃電麒麟尾橘白
醫療紀錄：皮膚病(已結束療程) 體內外驅蟲 三合一第一劑 未結紮
個性：
外向E貓 不怕陌生人 勇於冒險
眼神勾人小公主 如果是人類大概會很多朋友
有點kiang 很常自己在旁邊瘋
特長是在哪都能踩奶
吃飯負責洗碗
2隻兄妹(還是姐弟)很親
如果有規劃未來想養2隻貓咪以上的家長
請考慮這2隻小屁孩
他們會自己玩的很好☺️
領養條件
*年滿25歲 
*經濟條件穩定
*不放養 不關籠 做好門窗防護
*需打晶片
*同意後續追蹤3個月
 約隔1～2週提供照片或IG限動就足夠
 當粉絲默默關注到他們平安長大

有想了解或想看更多照片的意願者
歡迎私信聊聊( ˶'ᵕ'˶)"
https://www.dcard.tw/f/pet/p/257949648,桃園 可愛小貓咪找家,Rong.,2025-02-10T01:24:31.384Z,
https://www.dcard.tw/f/pet/p/257949542,（更新-已送養）親人貓咪送養,鉤鉤sister,2025-02-15T10:54:15.912Z,"親人貓咪送養

🐱虎斑/小男生/麒麟尾/已結紮
🐱成貓/年齡不詳 
🐱桃園楊梅
🐱熟了很親人、黏人、愛撒嬌

🐱適合第一次養貓的朋朋
🐱不適合已經有養貓的朋朋，他非常熱情 可能會嚇到其他貓貓

認養條件
▪️年滿18
▪️須有經濟條件
▪️不限自有房，租房也可，房東同意就好。
▪️如有家人或同住者，須也同意"
https://www.dcard.tw/f/pet/p/257947338,虎斑白底 美貓送養 個性穩定溫和 嘉南高屏親送,Sun Yang,2025-02-12T03:25:49.244Z,"是一隻漂亮的小女生 
🎀已結紮 
💉三劑已打完
快兩歲了 
推測是2023上半年出生的寶寶

2024/10 從板上領養來的
彼此適應不良
跟在原主人家的樣子差很多
原主人不接受退養

目前狀況：

很難幫她剪指甲洗澡，需要兩個人
一人輕捏後頸、一人操作

她很不喜歡被抱
會很掙扎，血流成河的那種

早上會一直喵喵叫 直到人起床

全身除了肚子都可以摸
喜歡拍屁股
有食物就會叫得來
有來蹭蹭撒嬌過一次
不會咬人，除非你抱他

如果有人想要領養當室友的話 可以來看貓

推測適合單貓家庭，因為他很膽小
如果突然遇到成年貓會炸毛低吼
不然就是要最好隔離、聞過氣味再慢慢見面
對幼貓接受程度高
成年公貓地域性強，這隻貓很有可能被欺負，要注意⚠️

她會自己找零食來吃
所以食物要收好

如果有習慣跟貓咪睡覺的話
她的睡相還不錯
會在人的腳邊縮成一團睡覺
但三四點會在床頭櫃巡邏😆

整體來說是很乖的貓
聽前主人說她之前都被送美容院洗澡
到美容院會很兇（我猜是因為太膽小了
一月份因為她背部自己舔不到毛
整個油油的
我是在家裡幫她洗澡的

洗澡的難點就是把她抱進浴室
她會跟你玩捉迷藏
但碰到水會基本上就沒有攻擊力了"
